"project","directory","files","year","horizontal_epsg","horizontal_projection","geometry"
"FL_Peninsular_FDEM_Columbia_2018","s3://spotable-geo-us-west-2/point-cloud/us/FL_Peninsular_FDEM_2018_D19_DRRA/FL_Peninsular_FDEM_Columbia_2018","874","2018","EPSG:2238","NAD83 / Florida North ftUS","SRID=4326;MULTIPOLYGON (((-82.63430162 29.83910947, -82.63404353 29.85285648, -82.61827330 29.85263053, -82.61801296 29.86637749, -82.60224062 29.86614961, -82.60171537 29.89364344, -82.58593874 29.89341359, -82.58540883 29.92090731, -82.56962790 29.92067549, -82.56936066 29.93442229, -82.53779465 29.93395289, -82.53752296 29.94769961, -82.52173789 29.94746203, -82.52146394 29.96120870, -82.53725120 29.96144632, -82.53697936 29.97519301, -82.56855848 29.97566260, -82.56802332 30.00315605, -82.55222935 30.00292214, -82.55195947 30.01666881, -82.53616339 30.01643296, -82.53561904 30.04392616, -82.51981866 30.04368834, -82.51926962 30.07118139, -82.50346493 30.07094160, -82.50318811 30.08468806, -82.45576795 30.08395716, -82.45548447 30.09770349, -82.43967572 30.09745601, -82.43881825 30.13869475, -82.45463358 30.13894232, -82.44522684 30.59254825, -82.66766745 30.59582883, -82.66741204 30.60957414, -82.68330342 30.60979413, -82.68380974 30.58230341, -82.69969677 30.58252142, -82.70019838 30.55503043, -82.71608105 30.55524647, -82.71632954 30.54150087, -82.70044908 30.54128486, -82.70069972 30.52753923, -82.71657796 30.52775521, -82.71682632 30.51400951, -82.70095028 30.51379355, -82.70145119 30.48630205, -82.68557965 30.48608425, -82.68583221 30.47233845, -82.66996294 30.47211876, -82.67021764 30.45837295, -82.65435065 30.45815138, -82.65460748 30.44440555, -82.63874277 30.44418209, -82.63977822 30.38919847, -82.65563411 30.38942180, -82.65614700 30.36192967, -82.67199855 30.36215104, -82.67276074 30.32091245, -82.70445085 30.32134927, -82.70470036 30.30760294, -82.72054332 30.30781845, -82.72029600 30.32156481, -82.73614123 30.32177845, -82.73638634 30.30803205, -82.76807260 30.30845353, -82.76783188 30.32219998, -82.78367731 30.32240788, -82.78938338 29.99248371, -82.75779792 29.99206736, -82.75852163 29.95082601, -82.77430777 29.95103505, -82.77454669 29.93728787, -82.75876274 29.93707886, -82.75924474 29.90958451, -82.74346522 29.90937365, -82.74395133 29.88187930, -82.72817624 29.88166660, -82.72842137 29.86791944, -82.71264853 29.86770486, -82.71289578 29.85395772, -82.69712519 29.85374127, -82.69737455 29.83999414, -82.63430162 29.83910947)))"
"FL_Peninsular_FDEM_Desoto_2018","s3://spotable-geo-us-west-2/point-cloud/us/FL_Peninsular_FDEM_2018_D19_DRRA/FL_Peninsular_FDEM_Desoto_2018","759","2018","EPSG:2237","NAD83 / Florida West ftUS","SRID=4326;MULTIPOLYGON (((-81.55816684 27.02909574, -81.55691866 27.34544081, -82.06520510 27.34612836, -82.06502140 27.02977405, -81.55816684 27.02909574)))"
"FL_Peninsular_FDEM_Dixie_2018","s3://spotable-geo-us-west-2/point-cloud/us/FL_Peninsular_FDEM_2018_D19_DRRA/FL_Peninsular_FDEM_Dixie_2018","838","2018","EPSG:2238","NAD83 / Florida North ftUS","SRID=4326;MULTIPOLYGON (((-83.14640310 29.29542030, -83.14603059 29.32291566, -83.09896795 29.32241735, -83.09877514 29.33616498, -83.08308554 29.33599507, -83.08289053 29.34974271, -83.06719882 29.34957088, -83.06660697 29.39081381, -83.03521076 29.39046434, -83.03460544 29.43170726, -83.01890093 29.43152961, -83.01849279 29.45902492, -83.00278401 29.45884532, -83.00257768 29.47259297, -82.98686680 29.47241146, -82.98603228 29.52740203, -82.97031279 29.52721853, -82.96989084 29.55471381, -82.95416708 29.55452836, -82.95395385 29.56827599, -82.93822797 29.56808861, -82.93801252 29.58183622, -82.96946867 29.58220912, -82.96925750 29.59595679, -82.98498783 29.59614042, -82.98436047 29.63738351, -82.96862362 29.63719980, -82.96756600 29.70593816, -82.95181835 29.70575243, -82.95053421 29.78823822, -82.93477356 29.78805043, -82.93455715 29.80179802, -82.95031998 29.80198583, -82.95010569 29.81573344, -82.93434068 29.81554559, -82.93412416 29.82929316, -83.32832029 29.83341951, -83.32896814 29.77842691, -83.34472791 29.77856717, -83.34504721 29.75107079, -83.36080267 29.75120911, -83.36158926 29.68246800, -83.40882328 29.68287128, -83.40897395 29.66912300, -83.42471653 29.66925361, -83.42486498 29.65550531, -83.40912457 29.65537471, -83.40972666 29.60038158, -83.42545838 29.60051210, -83.42560663 29.58676381, -83.40987708 29.58663331, -83.41002745 29.57288503, -83.42575484 29.57301552, -83.42590300 29.55926724, -83.41017779 29.55913677, -83.41092884 29.49039555, -83.37950021 29.49012911, -83.37965463 29.47638093, -83.33251850 29.47596711, -83.33267937 29.46221900, -83.31696958 29.46207729, -83.31713257 29.44832921, -83.30142499 29.44818562, -83.30175516 29.42068954, -83.22323958 29.41994342, -83.22394260 29.36495184, -83.19255399 29.36464032, -83.19309370 29.32339694, -83.17740595 29.32323840, -83.17795169 29.28199527, -83.16227046 29.28183491, -83.16208644 29.29558258, -83.14640310 29.29542030)))"
"FL_Peninsular_FDEM_Duval_2018","s3://spotable-geo-us-west-2/point-cloud/us/FL_Peninsular_FDEM_2018_D19_DRRA/FL_Peninsular_FDEM_Duval_2018","987","2018","EPSG:2236","NAD83 / Florida East ftUS","SRID=4326;MULTIPOLYGON (((-81.57304141 30.12268359, -81.52559722 30.12288204, -81.52552444 30.10913402, -81.44646076 30.10942652, -81.44714330 30.26065490, -81.36795769 30.26090131, -81.36800896 30.27464931, -81.38384837 30.27460383, -81.38438520 30.41208194, -81.40024672 30.41203429, -81.40058396 30.49451961, -81.41645880 30.49446987, -81.41651738 30.50821729, -81.43239441 30.50816559, -81.43245526 30.52191296, -81.44833449 30.52185929, -81.44839762 30.53560660, -81.48016042 30.53549340, -81.48029575 30.56298781, -81.49618156 30.56292824, -81.49625154 30.57667537, -81.52802748 30.57655035, -81.52780426 30.53530909, -81.54368544 30.53524378, -81.54376203 30.54899086, -81.57552871 30.54885435, -81.57569101 30.57634828, -81.59157874 30.57627705, -81.59166222 30.59002393, -81.65522153 30.58971944, -81.65512909 30.57597272, -81.73456557 30.57554869, -81.73446199 30.56180218, -81.75034684 30.56171161, -81.75024110 30.54796511, -81.76612364 30.54787265, -81.76601573 30.53412618, -81.78189596 30.53403184, -81.78178589 30.52028539, -81.79766380 30.52018916, -81.79755158 30.50644273, -81.81342718 30.50634462, -81.81331280 30.49259822, -81.82918610 30.49249824, -81.82906957 30.47875186, -81.84494055 30.47864999, -81.84482187 30.46490364, -81.86069055 30.46479991, -81.86056972 30.45105358, -81.87643608 30.45094797, -81.87631312 30.43720168, -81.89217717 30.43709420, -81.89205206 30.42334793, -81.90791381 30.42323858, -81.90778656 30.40949235, -81.92364600 30.40938113, -81.92351662 30.39563493, -81.93937375 30.39552185, -81.93924224 30.38177568, -81.95509705 30.38166074, -81.95496342 30.36791460, -81.97081593 30.36779780, -81.97068017 30.35405170, -81.98653036 30.35393304, -81.98639248 30.34018697, -82.00224037 30.34006646, -82.00210037 30.32632043, -82.01794595 30.32619806, -82.01780384 30.31245207, -82.03364711 30.31232785, -82.03350288 30.29858190, -82.04934384 30.29845583, -82.04919751 30.28470991, -82.06503616 30.28458200, -82.06399925 30.18836025, -81.74751715 30.19054602, -81.74762101 30.20429327, -81.70013933 30.20455542, -81.70004206 30.19080802, -81.66839167 30.19097315, -81.66829886 30.17722563, -81.68412189 30.17714407, -81.68383726 30.13590148, -81.66802081 30.13598290, -81.66792826 30.12223527, -81.65211393 30.12231475, -81.65220430 30.13606243, -81.57312082 30.13643147, -81.57304141 30.12268359)))"
"FL_Peninsular_FDEM_Gilchrist_2018","s3://spotable-geo-us-west-2/point-cloud/us/FL_Peninsular_FDEM_2018_D19_DRRA/FL_Peninsular_FDEM_Gilchrist_2018","407","2018","EPSG:2238","NAD83 / Florida North ftUS","SRID=4326;MULTIPOLYGON (((-82.74952225 29.56569219, -82.67089764 29.56461310, -82.66583794 29.83955561, -82.69737455 29.83999414, -82.69712519 29.85374127, -82.71289578 29.85395772, -82.71264853 29.86770486, -82.72842137 29.86791944, -82.72817624 29.88166660, -82.74395133 29.88187930, -82.74346522 29.90937365, -82.75924474 29.90958451, -82.75876274 29.93707886, -82.82189895 29.93790348, -82.82213125 29.92415620, -82.86947753 29.92475460, -82.86970322 29.91100722, -82.88548325 29.91120286, -82.88637663 29.85621310, -82.90214800 29.85640672, -82.90258996 29.82891172, -82.93412416 29.82929316, -82.93434068 29.81554559, -82.95010569 29.81573344, -82.95031998 29.80198583, -82.93455715 29.80179802, -82.93477356 29.78805043, -82.95053421 29.78823822, -82.95181835 29.70575243, -82.96756600 29.70593816, -82.96862362 29.63719980, -82.98436047 29.63738351, -82.98498783 29.59614042, -82.96925750 29.59595679, -82.96946867 29.58220912, -82.93801252 29.58183622, -82.93779701 29.59558383, -82.78049822 29.59360523, -82.78073543 29.57985789, -82.74928077 29.57943947, -82.74952225 29.56569219)))"
"FL_Peninsular_FDEM_Glades_2018","s3://spotable-geo-us-west-2/point-cloud/us/FL_Peninsular_FDEM_2018_D19_DRRA/FL_Peninsular_FDEM_Glades_2018","968","2018","EPSG:2236","NAD83 / Florida East ftUS","SRID=4326;MULTIPOLYGON (((-81.21811208 26.76827416, -81.21808582 26.75451888, -80.98825295 26.75468613, -80.98825154 26.76844151, -80.92695525 26.76842317, -80.92692882 26.80968911, -80.94225843 26.80969619, -80.94222353 26.87847223, -80.95756241 26.87847767, -80.95754699 26.91974299, -80.97289145 26.91974677, -80.97288487 26.94725685, -80.98823306 26.94725896, -80.98823163 26.96101397, -80.97288158 26.96101185, -80.97287498 26.98852177, -80.95752121 26.98851798, -80.95751604 27.00227289, -80.94216039 27.00226743, -80.94215335 27.01602231, -80.92679585 27.01601517, -80.92678693 27.02977003, -80.91142756 27.02976120, -80.91141676 27.04351602, -80.89605553 27.04350552, -80.89604285 27.05726031, -80.88067975 27.05724812, -80.88057762 27.15353085, -80.91133013 27.15355365, -80.91130840 27.18106279, -80.92668843 27.18107167, -80.92667944 27.19482620, -80.95744330 27.19483891, -80.95743808 27.20859343, -80.98820573 27.20859939, -80.98820428 27.22235388, -81.17283258 27.22224778, -81.17268434 27.12596622, -81.28029095 27.12579268, -81.28008566 27.04326519, -81.57193950 27.04238173, -81.57055514 26.76729351, -81.21811208 26.76827416), (-81.14176642 26.98845308, -81.15712014 26.98843679, -81.15717752 27.02970132, -81.14181820 27.02971763, -81.14187008 27.07098195, -81.15723503 27.07096561, -81.15727344 27.09847500, -81.14190474 27.09849136, -81.14193944 27.12600066, -81.12656697 27.12601535, -81.12658246 27.13976997, -81.08045934 27.13980398, -81.08048892 27.18106773, -81.03434879 27.18108662, -81.03435300 27.19484116, -81.00358912 27.19484533, -81.00358868 27.18109078, -80.98820863 27.18109033, -80.98821007 27.16733576, -80.94207557 27.16732430, -80.94208976 27.13981509, -80.95746416 27.13982059, -80.95747456 27.11231127, -80.98821584 27.11231721, -80.98821872 27.08480777, -81.00358561 27.08480822, -81.00358517 27.07105346, -81.01895018 27.07105223, -81.01894556 27.04354263, -81.03430682 27.04353972, -81.03430264 27.02978488, -81.04966202 27.02978030, -81.04964993 27.00227055, -81.06500557 27.00226430, -81.06499766 26.98850939, -81.08035143 26.98850147, -81.08034166 26.97474654, -81.14174919 26.97469817, -81.14176642 26.98845308)))"
"FL_Peninsular_FDEM_Hamilton_2018","s3://spotable-geo-us-west-2/point-cloud/us/FL_Peninsular_FDEM_2018_D19_DRRA/FL_Peninsular_FDEM_Hamilton_2018","622","2018","EPSG:2238","NAD83 / Florida North ftUS","SRID=4326;MULTIPOLYGON (((-82.76783188 30.32219998, -82.76807260 30.30845353, -82.73638634 30.30803205, -82.73614123 30.32177845, -82.72029600 30.32156481, -82.72054332 30.30781845, -82.70470036 30.30760294, -82.70445085 30.32134927, -82.67276074 30.32091245, -82.67199855 30.36215104, -82.65614700 30.36192967, -82.65563411 30.38942180, -82.63977822 30.38919847, -82.63874277 30.44418209, -82.65460748 30.44440555, -82.65435065 30.45815138, -82.67021764 30.45837295, -82.66996294 30.47211876, -82.68583221 30.47233845, -82.68557965 30.48608425, -82.70145119 30.48630205, -82.70095028 30.51379355, -82.71682632 30.51400951, -82.71657796 30.52775521, -82.70069972 30.52753923, -82.70044908 30.54128486, -82.71632954 30.54150087, -82.71608105 30.55524647, -82.70019838 30.55503043, -82.69969677 30.58252142, -82.68380974 30.58230341, -82.68330342 30.60979413, -82.95346722 30.61324084, -82.95325161 30.62698659, -83.22347045 30.62987996, -83.22329244 30.64362604, -83.27098635 30.64407921, -83.27115770 30.63033307, -83.25526190 30.63018395, -83.25612902 30.56145252, -83.24024434 30.56130158, -83.24077067 30.52006216, -83.22489268 30.51990937, -83.22524774 30.49241621, -83.24112131 30.49256895, -83.24129656 30.47882228, -83.20955388 30.47851492, -83.21027205 30.42352794, -83.17854723 30.42321309, -83.17873106 30.40946628, -83.16287093 30.40930601, -83.16305691 30.39555917, -83.14719905 30.39539701, -83.14701086 30.40914383, -83.13115083 30.40897974, -83.13096039 30.42272649, -82.98820279 30.42116339, -82.98841309 30.40741685, -82.95669422 30.40704851, -82.95690888 30.39330198, -82.94105174 30.39311496, -82.94126854 30.37936842, -82.89370409 30.37879598, -82.89415073 30.35130292, -82.86245023 30.35091185, -82.86267786 30.33716531, -82.79928643 30.33636034, -82.79952280 30.32261387, -82.76783188 30.32219998)))"
"FL_Peninsular_FDEM_Hardee_2018","s3://spotable-geo-us-west-2/point-cloud/us/FL_Peninsular_FDEM_2018_D19_DRRA/FL_Peninsular_FDEM_Hardee_2018","726","2018","EPSG:2237","NAD83 / Florida West ftUS","SRID=4326;MULTIPOLYGON (((-81.55691866 27.34544081, -81.55570549 27.64801829, -82.06538364 27.64871472, -82.06520510 27.34612836, -81.55691866 27.34544081)))"
"FL_Peninsular_FDEM_Hendry_2018","s3://spotable-geo-us-west-2/point-cloud/us/FL_Peninsular_FDEM_2018_D19_DRRA/FL_Peninsular_FDEM_Hendry_2018","1229","2018","EPSG:2236","NAD83 / Florida East ftUS","SRID=4326;MULTIPOLYGON (((-81.12568734 26.32820165, -81.07989038 26.32823449, -81.07990927 26.35574684, -80.97302425 26.35576658, -80.97302744 26.34201041, -80.95775996 26.34200673, -80.95776495 26.32825053, -80.91196794 26.32822972, -80.91195753 26.34198591, -80.86615517 26.34195045, -80.86609178 26.39697483, -80.88136645 26.39698831, -80.88096875 26.78214734, -80.91162054 26.78216978, -80.91160988 26.79592508, -80.92693764 26.79593382, -80.92695525 26.76842317, -80.98825154 26.76844151, -80.98825295 26.75468613, -81.21808582 26.75451888, -81.21811208 26.76827416, -81.57055514 26.76729351, -81.56925826 26.50594974, -81.27877256 26.50681296, -81.27814606 26.24544977, -81.12559842 26.24566410, -81.12568734 26.32820165)))"
"FL_Peninsular_FDEM_Highlands_2018","s3://spotable-geo-us-west-2/point-cloud/us/FL_Peninsular_FDEM_2018_D19_DRRA/FL_Peninsular_FDEM_Highlands_2018","1171","2018","EPSG:2236","NAD83 / Florida East ftUS","SRID=4326;MULTIPOLYGON (((-81.28008566 27.04326519, -81.28029095 27.12579268, -81.17268434 27.12596622, -81.17283258 27.22224778, -80.98820428 27.22235388, -80.98820283 27.23610835, -81.00359044 27.23610880, -81.00359221 27.29112638, -81.03438258 27.29112220, -81.03439105 27.31863082, -81.04979003 27.31862619, -81.04980847 27.35988891, -81.06521315 27.35988257, -81.06522121 27.37363675, -81.12684746 27.37359435, -81.12687885 27.40110259, -81.15769953 27.40107115, -81.15775816 27.44233325, -81.17317421 27.44231494, -81.17321719 27.46982285, -81.20405690 27.46978107, -81.20408224 27.48353496, -81.21950398 27.48351150, -81.21953126 27.49726534, -81.20410760 27.49728882, -81.20413297 27.51104265, -81.21955855 27.51101916, -81.21964055 27.55228046, -81.20420921 27.55230399, -81.20423466 27.56605772, -81.17336809 27.56609966, -81.17341134 27.59360708, -81.15797418 27.59362550, -81.15805315 27.64864005, -81.55961144 27.64760082, -81.55746518 27.22124534, -81.57284999 27.22118328, -81.57193950 27.04238173, -81.28008566 27.04326519)))"
"FL_Peninsular_FDEM_IndianRiver_2018","s3://spotable-geo-us-west-2/point-cloud/us/FL_Peninsular_FDEM_2018_D19_DRRA/FL_Peninsular_FDEM_IndianRiver_2018","244","2018","EPSG:2236","NAD83 / Florida East ftUS","SRID=4326;MULTIPOLYGON (((-80.30911899 27.56448999, -80.30903284 27.57824277, -80.32446682 27.57831870, -80.32421380 27.61957702, -80.33965362 27.61965136, -80.33940585 27.66090957, -80.35485152 27.66098232, -80.35460904 27.70224040, -80.37006056 27.70231156, -80.36982338 27.74356952, -80.38528078 27.74363907, -80.38504892 27.78489690, -80.40051221 27.78496485, -80.40036125 27.81247001, -80.41582848 27.81253630, -80.41568122 27.84004143, -80.43115240 27.84010606, -80.43108064 27.85385862, -80.47750034 27.85404222, -80.47756625 27.84028956, -80.49303762 27.84034725, -80.49316540 27.81284177, -80.53956810 27.81300427, -80.53968401 27.78549849, -80.61700318 27.78573440, -80.61709948 27.75822824, -80.60163947 27.75818457, -80.60168951 27.74443147, -80.57077346 27.74433900, -80.57088121 27.71683283, -80.55542712 27.71678406, -80.55559426 27.67552468, -80.54014602 27.67547427, -80.54037605 27.62046150, -80.52493558 27.62040949, -80.52511346 27.57914972, -80.54054815 27.57920164, -80.54060543 27.56544830, -80.30911899 27.56448999)))"
"FL_Peninsular_FDEM_KeyBiscayne_2020","s3://spotable-geo-us-west-2/point-cloud/us/FL_Peninsular_FDEM_2018_D19_DRRA/FL_Peninsular_FDEM_KeyBiscayne_2020","14","2020","EPSG:2236","NAD83 / Florida East ftUS","SRID=4326;MULTIPOLYGON (((-80.13828767 25.66538459, -80.13789157 25.72040803, -80.18344842 25.72067040, -80.18354232 25.70691442, -80.19872633 25.70699867, -80.19891043 25.67948653, -80.18372990 25.67940239, -80.18382359 25.66564633, -80.13828767 25.66538459)))"
"FL_Peninsular_FDEM_Lafayette_2018","s3://spotable-geo-us-west-2/point-cloud/us/FL_Peninsular_FDEM_2018_D19_DRRA/FL_Peninsular_FDEM_Lafayette_2018","596","2018","EPSG:2238","NAD83 / Florida North ftUS","SRID=4326;MULTIPOLYGON (((-82.90258996 29.82891172, -82.90214800 29.85640672, -82.88637663 29.85621310, -82.88548325 29.91120286, -82.91704351 29.91158842, -82.91616662 29.96657816, -82.94774460 29.96695631, -82.94731454 29.99445118, -82.96310799 29.99463746, -82.96289506 30.00838489, -82.97869076 30.00856929, -82.97847995 30.02231672, -82.99427790 30.02249924, -82.99406922 30.03624668, -83.00986942 30.03642732, -83.00966287 30.05017476, -83.02546531 30.05035352, -83.02526091 30.06410096, -83.05687033 30.06445281, -83.05647011 30.09194773, -83.10389782 30.09246134, -83.10370420 30.10620883, -83.15113896 30.10670536, -83.15095187 30.12045289, -83.16676575 30.12061461, -83.16695065 30.10686705, -83.21438604 30.10734069, -83.21385092 30.14858348, -83.22966939 30.14873762, -83.22914041 30.18998022, -83.24496552 30.19013250, -83.24479130 30.20388000, -83.22896399 30.20372769, -83.22861100 30.23122254, -83.24444270 30.23137489, -83.24409390 30.25886966, -83.35494791 30.25988293, -83.35922621 29.88869087, -83.34344895 29.88855236, -83.34408878 29.83355985, -82.90258996 29.82891172)))"
